property_id,source,country,city,neighborhood,property_type,price_eur,area_m2,price_per_m2,bedrooms,bathrooms,floor,listing_url,scraping_date
103989883,Idealista,Spain,Madrid,"Centro, Madrid",Pisos,1950000.0,16.26,119926.2,3,4,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-11.htm,2026-05-21
100594240,Idealista,Spain,Madrid,"Chamartín, Madrid",Pisos,950000.0,14.31,66387.14,3,3,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-11.htm,2026-05-21
101762237,Idealista,Spain,Madrid,"Argüelles, Madrid",Pisos,750000.0,14.49,51759.83,5,3,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-11.htm,2026-05-21
100313608,Idealista,Spain,Madrid,"Chamartín, Madrid",Pisos,1500000.0,15.61,96092.25,2,2,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-11.htm,2026-05-21
104053094,Idealista,Spain,Madrid,"Chamartín, Madrid",Independientes,2100000.0,31.03,67676.44,6,7,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-11.htm,2026-05-21
102729947,Idealista,Spain,Madrid,"Hortaleza, Madrid",Independientes,5500000.0,106.84,51478.85,7,6,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-11.htm,2026-05-21
103962014,Idealista,Spain,Madrid,"Moncloa, Madrid",Independientes,930000.0,24.62,37774.17,5,4,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-11.htm,2026-05-21
104135920,Idealista,Spain,Madrid,"Malasaña-Universidad, Madrid",Pisos,710000.0,11.8,60169.49,3,2,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-11.htm,2026-05-21
103544692,Idealista,Spain,Madrid,"Nueva España, Madrid",Pisos,730000.0,11.61,62876.83,2,2,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-11.htm,2026-05-21
99170917,Idealista,Spain,Madrid,"Recoletos, Madrid",Pisos,1300000.0,12.36,105177.99,3,4,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-11.htm,2026-05-21
103875423,Idealista,Spain,Madrid,"Palos de Moguer, Madrid",Pisos,380000.0,6.97,54519.37,3,1,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-7.htm,2026-05-21
104022286,Idealista,Spain,Madrid,"Hortaleza, Madrid",Independientes,1900000.0,34.56,54976.85,6,4,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-11.htm,2026-05-21
101218350,Idealista,Spain,Madrid,"San Blas, Madrid",Pisos,720000.0,19.7,36548.22,3,2,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-11.htm,2026-05-21
103550987,Idealista,Spain,Madrid,"Prosperidad, Madrid",Pisos,1400000.0,21.93,63839.49,4,2,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-11.htm,2026-05-21
103565392,Idealista,Spain,Madrid,"Bernabéu-Hispanoamérica, Madrid",Independientes,1100000.0,14.86,74024.23,3,3,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-7.htm,2026-05-21
104080935,Idealista,Spain,Madrid,"Moncloa, Madrid",Pisos,1370000.0,23.04,59461.81,4,5,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-7.htm,2026-05-21
102922909,Idealista,Spain,Madrid,"Bernabéu-Hispanoamérica, Madrid",Independientes,3000000.0,24.99,120048.02,4,5,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-7.htm,2026-05-21
103922462,Idealista,Spain,Madrid,"Chamartín, Madrid",Pisos,575000.0,9.75,58974.36,3,2,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-11.htm,2026-05-21
102043013,Idealista,Spain,Madrid,"Retiro, Madrid",Pisos,1200000.0,11.52,104166.67,2,2,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-11.htm,2026-05-21
95455664,Idealista,Spain,Madrid,"Moncloa, Madrid",Independientes,1950000.0,45.34,43008.38,6,6,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-11.htm,2026-05-21
103213133,Idealista,Spain,Madrid,"Bellas Vistas, Madrid",Pisos,325000.0,7.06,46033.99,2,1,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-11.htm,2026-05-21
103206789,Idealista,Spain,Madrid,"Bernabéu-Hispanoamérica, Madrid",Pisos,1100000.0,18.49,59491.62,5,3,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-7.htm,2026-05-21
104082596,Idealista,Spain,Madrid,"Niño Jesús, Madrid",Pisos,550000.0,9.01,61043.29,2,1,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-7.htm,2026-05-21
104044247,Idealista,Spain,Madrid,"El Viso, Madrid",Pisos,675000.0,8.45,79881.66,1,2,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-11.htm,2026-05-21
104078723,Idealista,Spain,Madrid,"Barrio de Salamanca, Madrid",Pisos,1050000.0,24.06,43640.9,6,4,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-7.htm,2026-05-21
104035257,Idealista,Spain,Madrid,"Conde Orgaz-Piovera, Madrid",Independientes,2800000.0,41.99,66682.54,5,5,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-7.htm,2026-05-21
96157390,Idealista,Spain,Madrid,"Recoletos, Madrid",Pisos,2600000.0,22.95,113289.76,4,3,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-7.htm,2026-05-21
104106806,Idealista,Spain,Madrid,"Palacio, Madrid",Pisos,320000.0,4.83,66252.59,2,1,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-7.htm,2026-05-21
103908932,Idealista,Spain,Madrid,"Palos de Moguer, Madrid",Pisos,530000.0,8.64,61342.59,3,2,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-7.htm,2026-05-21
103965299,Idealista,Spain,Madrid,"Palacio, Madrid",Pisos,550000.0,10.41,52833.81,3,2,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-9.htm,2026-05-21
103341264,Idealista,Spain,Madrid,"Lista, Madrid",Pisos,780000.0,9.48,82278.48,2,1,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-9.htm,2026-05-21
102960112,Idealista,Spain,Madrid,"Ciudad Lineal, Madrid",Pisos,1080000.0,18.58,58127.02,4,2,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-7.htm,2026-05-21
104047297,Idealista,Spain,Madrid,"Lavapiés-Embajadores, Madrid",Pisos,238000.0,4.74,50210.97,2,1,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-9.htm,2026-05-21
103958094,Idealista,Spain,Madrid,"Retiro, Madrid",Pisos,557000.0,8.45,65917.16,3,2,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-9.htm,2026-05-21
102685558,Idealista,Spain,Madrid,"El Viso, Madrid",Pisos,2275000.0,37.07,61370.38,5,4,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-7.htm,2026-05-21
103934869,Idealista,Spain,Madrid,"Salvador, Madrid",Independientes,1175000.0,33.45,35127.06,5,5,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-9.htm,2026-05-21
103254529,Idealista,Spain,Madrid,"El Viso, Madrid",Pisos,2300000.0,22.02,104450.5,3,3,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-7.htm,2026-05-21
102455413,Idealista,Spain,Madrid,"Castellana, Madrid",Pisos,1400000.0,11.61,120585.7,3,4,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-9.htm,2026-05-21
103394966,Idealista,Spain,Madrid,"Barrio de Salamanca, Madrid",Pisos,750000.0,9.38,79957.36,2,2,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-7.htm,2026-05-21
103930746,Idealista,Spain,Madrid,"San Blas, Madrid",Independientes,1250000.0,34.1,36656.89,4,5,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-7.htm,2026-05-21
103259725,Idealista,Spain,Madrid,"Almagro, Madrid",Pisos,2800000.0,18.67,149973.22,4,3,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-9.htm,2026-05-21
97029619,Idealista,Spain,Madrid,"Fuente del Berro, Madrid",Pisos,795000.0,16.26,48892.99,4,3,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-7.htm,2026-05-21
101059345,Idealista,Spain,Madrid,"Centro, Madrid",Pisos,750000.0,13.56,55309.73,4,2,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-9.htm,2026-05-21
103512443,Idealista,Spain,Madrid,"Gaztambide, Madrid",Pisos,425000.0,6.41,66302.65,2,1,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-9.htm,2026-05-21
100666282,Idealista,Spain,Madrid,"Acacias, Madrid",Pisos,560000.0,13.75,40727.27,5,2,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-9.htm,2026-05-21
103365766,Idealista,Spain,Madrid,"Palacio, Madrid",Pisos,1080000.0,9.38,115138.59,2,2,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-9.htm,2026-05-21
102881787,Idealista,Spain,Madrid,"Malasaña-Universidad, Madrid",Pisos,1420000.0,9.94,142857.14,2,2,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-9.htm,2026-05-21
104049629,Idealista,Spain,Madrid,"Ciudad Lineal, Madrid",Pisos,233000.0,3.72,62634.41,1,1,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-9.htm,2026-05-21
103064165,Idealista,Spain,Madrid,"Fuente del Berro, Madrid",Pisos,590000.0,13.29,44394.28,3,2,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-9.htm,2026-05-21
103208634,Idealista,Spain,Madrid,"Arapiles, Madrid",Pisos,850000.0,13.47,63103.19,3,2,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-9.htm,2026-05-21
104152121,Idealista,Spain,Madrid,"Hortaleza, Madrid",Independientes,1650000.0,27.87,59203.44,5,5,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-7.htm,2026-05-21
99454635,Idealista,Spain,Madrid,"Guindalera, Madrid",Pisos,800000.0,19.79,40424.46,5,3,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-7.htm,2026-05-21
104154729,Idealista,Spain,Madrid,"Chamberí, Madrid",Pisos,850000.0,12.91,65840.43,4,1,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-7.htm,2026-05-21
103135809,Idealista,Spain,Madrid,"Moncloa, Madrid",Pisos,875000.0,32.33,27064.65,7,5,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-9.htm,2026-05-21
103853166,Idealista,Spain,Madrid,"Chueca-Justicia, Madrid",Pisos,330000.0,5.57,59245.96,2,1,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-9.htm,2026-05-21
98352583,Idealista,Spain,Madrid,"Fuencarral, Madrid",Independientes,1395000.0,34.19,40801.4,5,6,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-12.htm,2026-05-21
99609228,Idealista,Spain,Madrid,"Centro, Madrid",Pisos,529900.0,8.18,64779.95,2,1,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-7.htm,2026-05-21
28839965,Idealista,Spain,Madrid,"Moncloa, Madrid",Independientes,3500000.0,141.68,24703.56,5,6,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-12.htm,2026-05-21
98352607,Idealista,Spain,Madrid,"Fuencarral, Madrid",Independientes,1435000.0,36.05,39805.83,6,6,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-12.htm,2026-05-21
103792977,Idealista,Spain,Madrid,"Moncloa, Madrid",Independientes,2950000.0,53.88,54751.3,7,8,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-9.htm,2026-05-21
103216057,Idealista,Spain,Madrid,"Centro, Madrid",Pisos,695000.0,13.1,53053.44,2,2,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-7.htm,2026-05-21
102837232,Idealista,Spain,Madrid,"Hortaleza, Madrid",Independientes,1538000.0,56.21,27361.68,8,6,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-9.htm,2026-05-21
101956879,Idealista,Spain,Madrid,"Moncloa, Madrid",Independientes,2800000.0,72.46,38642.01,5,5,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-12.htm,2026-05-21
102892813,Idealista,Spain,Madrid,"Moncloa, Madrid",Pisos,1450000.0,23.97,60492.28,5,4,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-12.htm,2026-05-21
91869388,Idealista,Spain,Madrid,"Ciudad Universitaria, Madrid",Independientes,3550000.0,66.89,53072.21,8,9,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-9.htm,2026-05-21
103005702,Idealista,Spain,Madrid,"Centro, Madrid",Pisos,2575000.0,19.97,128943.42,4,4,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-9.htm,2026-05-21
103173584,Idealista,Spain,Madrid,"Lavapiés-Embajadores, Madrid",Pisos,859000.0,12.36,69498.38,3,3,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-9.htm,2026-05-21
103535986,Idealista,Spain,Madrid,"Hortaleza, Madrid",Pisos,1095000.0,17.47,62678.88,3,3,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-7.htm,2026-05-21
103688214,Idealista,Spain,Madrid,"Puerta del Ángel, Madrid",Pisos,880000.0,15.24,57742.78,5,2,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-12.htm,2026-05-21
102169762,Idealista,Spain,Madrid,"Ventilla-Almenara, Madrid",Pisos,910000.0,19.23,47321.89,5,4,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-7.htm,2026-05-21
101641283,Idealista,Spain,Madrid,"Huertas-Cortes, Madrid",Pisos,839000.0,9.85,85177.66,2,2,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-9.htm,2026-05-21
101872344,Idealista,Spain,Madrid,"Mirasierra, Madrid",Independientes,1625000.0,41.16,39480.08,6,5,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-9.htm,2026-05-21
102311214,Idealista,Spain,Madrid,"Almagro, Madrid",Pisos,1049000.0,14.68,71457.77,3,2,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-12.htm,2026-05-21
102169501,Idealista,Spain,Madrid,"Cuatro Caminos, Madrid",Pisos,599000.0,9.94,60261.57,2,2,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-12.htm,2026-05-21
97885076,Idealista,Spain,Madrid,"Hortaleza, Madrid",Independientes,1650000.0,33.45,49327.35,4,5,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-7.htm,2026-05-21
104137578,Idealista,Spain,Madrid,"Ciudad Lineal, Madrid",Pisos,850000.0,12.54,67783.09,3,2,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-9.htm,2026-05-21
104135491,Idealista,Spain,Madrid,"Moncloa, Madrid",Pisos,1290000.0,21.74,59337.63,4,4,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-9.htm,2026-05-21
102487021,Idealista,Spain,Madrid,"Almagro, Madrid",Pisos,2500000.0,28.43,87935.28,6,5,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-12.htm,2026-05-21
101605287,Idealista,Spain,Madrid,"Moncloa, Madrid",Independientes,1190000.0,21.46,55452.0,5,4,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-7.htm,2026-05-21
103937233,Idealista,Spain,Madrid,"Nuevos Ministerios-Ríos Rosas, Madrid",Pisos,560000.0,6.87,81513.83,3,2,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-9.htm,2026-05-21
100638364,Idealista,Spain,Madrid,"Lavapiés-Embajadores, Madrid",Pisos,695000.0,24.34,28553.82,2,2,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-9.htm,2026-05-21
103798885,Idealista,Spain,Madrid,"Peñagrande, Madrid",Independientes,1790000.0,38.46,46541.86,5,4,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-12.htm,2026-05-21
103920819,Idealista,Spain,Madrid,"Acacias, Madrid",Pisos,979000.0,14.31,68413.7,3,2,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-12.htm,2026-05-21
103272306,Idealista,Spain,Madrid,"Moncloa, Madrid",Pisos,840000.0,23.6,35593.22,4,3,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-7.htm,2026-05-21
100146519,Idealista,Spain,Madrid,"Chamartín, Madrid",Independientes,3200000.0,38.09,84011.55,7,5,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-9.htm,2026-05-21
98002159,Idealista,Spain,Madrid,"Hortaleza, Madrid",Independientes,3500000.0,82.68,42331.88,5,6,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-12.htm,2026-05-21
102032315,Idealista,Spain,Madrid,"Barrio de Salamanca, Madrid",Pisos,1750000.0,20.44,85616.44,4,3,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-12.htm,2026-05-21
101144968,Idealista,Spain,Madrid,"Moncloa, Madrid",Independientes,3500000.0,139.35,25116.61,6,7,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-12.htm,2026-05-21
102509815,Idealista,Spain,Madrid,"Barrio de Salamanca, Madrid",Pisos,899000.0,16.44,54683.7,3,2,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-9.htm,2026-05-21
103963842,Idealista,Spain,Madrid,"Hortaleza, Madrid",Pisos,1300000.0,16.63,78171.98,3,3,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-12.htm,2026-05-21
100891794,Idealista,Spain,Madrid,"Chamartín, Madrid",Pisos,2300000.0,24.62,93419.98,5,5,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-12.htm,2026-05-21
103473980,Idealista,Spain,Madrid,"Rejas, Madrid",Pisos,359000.0,7.99,44931.16,1,1,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-12.htm,2026-05-21
103964968,Idealista,Spain,Madrid,"Fuencarral, Madrid",Pisos,2200000.0,41.81,52618.99,4,4,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-12.htm,2026-05-21
103975373,Idealista,Spain,Madrid,"Hortaleza, Madrid",Independientes,2190000.0,32.7,66972.48,5,5,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-12.htm,2026-05-21
104102804,Idealista,Spain,Madrid,"Centro, Madrid",Pisos,993000.0,15.33,64774.95,4,2,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-12.htm,2026-05-21
104049327,Idealista,Spain,Madrid,"Centro, Madrid",Pisos,515000.0,7.25,71034.48,2,1,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-12.htm,2026-05-21
104067384,Idealista,Spain,Madrid,"Centro, Madrid",Pisos,1200000.0,16.17,74211.5,4,2,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-12.htm,2026-05-21
103951759,Idealista,Spain,Madrid,"Chamberí, Madrid",Pisos,1900000.0,17.93,105967.65,3,4,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-12.htm,2026-05-21
100856067,Idealista,Spain,Madrid,"Nuevos Ministerios-Ríos Rosas, Madrid",Pisos,2395000.0,24.53,97635.55,4,5,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-12.htm,2026-05-21
101394964,Idealista,Spain,Madrid,"Almagro, Madrid",Pisos,1500000.0,12.73,117831.89,3,3,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-12.htm,2026-05-21
103078794,Idealista,Spain,Madrid,"Pau de Carabanchel, Madrid",Pisos,378000.0,9.66,39130.43,3,2,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-12.htm,2026-05-21
104154306,Idealista,Spain,Madrid,"Moncloa, Madrid",Independientes,2390000.0,37.16,64316.47,6,6,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-30.htm,2026-05-21
104156893,Idealista,Spain,Madrid,"Zofío, Madrid",Pisos,164000.0,6.22,26366.56,3,1,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-30.htm,2026-05-21
103531949,Idealista,Spain,Madrid,"Castellana, Madrid",Pisos,2990000.0,25.55,117025.44,4,3,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-23.htm,2026-05-21
103868194,Idealista,Spain,Madrid,"Chamartín, Madrid",Independientes,1420000.0,17.19,82606.17,4,2,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-30.htm,2026-05-21
102732294,Idealista,Spain,Madrid,"Guindalera, Madrid",Pisos,410000.0,6.32,64873.42,2,2,,https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-30.htm,2026-05-21
